Unique_member_identifier,City,StateProv,FSA,PointsTotal,LanguagePreference,gender,age_class
F3ACB476-555F-453A-8EA6-31CA41B85824,Windsor,ON,N9G,0,English,Female,35-44
25CA759C-5892-474E-80F9-53B85C92D695,Lévis,QC,G6V,1300,French,Female,18-24
E2C885A9-BF43-466A-8C9A-80427ECA9F55,Windsor,ON,N9G,459,English,Female,35-44
E4AC662B-AE93-4E1B-8649-395DDACA0ECE,Owen Sound,ON,N4K,780,English,Female,25-34
2A5FB873-0E07-4680-9079-FAF3B772CCDF,Onslow Mountain,NS,B6L,1483,English,Female,25-34
0BC128B9-A9F9-483C-8E8D-5C903F795162,Langley,BC,V2Y,739,English,Female,35-44
3F56DE7E-47D4-484E-8ADA-E1953ED8864F,Coldwater,ON,L0K,630,English,Male,25-34
D2AF5856-6F44-4550-BDF7-068AE954D35B,Westmount,QC,H3Y,1220,English,Female,35-44
FECEA1FF-EFB3-4692-93FC-BF1B3E0C9CAE,Scarborough,ON,M1H,1175,English,Male,55+
2819F929-A5A9-477C-A348-4E771DCB0952,Burlington,ON,L7P,2345,English,Female,45-54
A3AE5314-EF63-4E91-ACE5-E5AC37B087E9,Burnaby,BC,V3N,0,English,Female,18-24
09ED259B-5C33-48D8-85FB-F1C796DB2EAF,Nanaimo,BC,V9S,1672,English,Male,25-34
DF4C3853-7AB8-4183-A436-7AC6219199A0,Burnaby,BC,V5H,1222,English,Male,25-34
6F11D221-F000-43DB-8057-0B8FE51048CF,London,ON,n5z,0,English,Female,35-44
FC9AADC8-4072-4550-B573-B9DF8F803DBD,Toronto,ON,M6K,860,English,Female,25-34
DD37B29D-B468-4315-8863-82B36091E0BC,Montreal,QC,H2J,0,French,Female,35-44
86128A9B-A096-412F-9DCA-5C5FECF6F21D,Moncton,NB,E1C,250,English,Female,18-24
82C46B7E-9866-482D-B6FC-27655B8CC17E,Saintejulie,QC,J3E,0,French,Male,35-44
07ED6467-2396-4171-8C51-A7CD452C825E,Beechwood,NB,E7J,570,English,Prefer not to answer,45-54
30CDC474-F76E-404A-864E-C83188B5AFAA,Thornhill,ON,L3T,455,English,Male,55+
4A2A777B-F213-49FB-B667-D62B1596AC3B,Ottawa,ON,K1S,2504,English,Male,35-44
37576291-548B-4EC6-9F52-13A34B331643,Winfield,BC,V4V,1258,English,Female,55+
DB6EDBF7-C217-439D-A938-C41B40B0B71E,Meaford,ON,N4L,1004,English,Male,55+
BDD23CF5-8EE1-4F05-8B9E-8D2E80EA3258,Toronto,ON,M2J,857,English,Female,25-34
2169FAD3-6263-4795-B68E-66ACBBEFC596,Calgary,AB,T3E,630,English,Male,25-34
E9A2C658-3E03-46BD-AE6A-8886BDDB2242,Westmount,QC,H3Z,1067,English,Male,18-24
8E58FD5F-DC5B-40CA-A425-ECB086E487B9,Vaughan,ON,L4J,0,English,Male,18-24
F502F2B2-7F81-497E-A3A8-4430E6A4E78A,Burlington,ON,L7p,2119,English,Female,35-44
552CD6C4-9483-4E0F-9739-1DA138116078,Waterdown,ON,L0R,2206,English,Female,45-54
81903712-ACA0-4DF0-84B2-E61AF089CA49,Vancouver,BC,V6B,1125,English,Female,25-34
805CC4E2-5656-4AC4-8433-F7C3E67660D4,St Johnnnsx,NL,A1E,0,English,Male,18-24
C6726B85-86BB-44E8-9C26-74EB922E53CD,Saskatoon,SK,S7M,0,English,Male,18-24
CE779046-A760-4FDE-8D0B-423A9E1E0344,Toronto,ON,M1J,5204,English,Female,45-54
0D11DDEE-3C99-4BC5-A699-470FCE41F38A,Toronto,ON,M4W,790,English,Male,55+
8CEE4F28-18C6-4D7A-A1F5-6F1AD4B6DE0D,Calgary,AB,T3P,549,English,Female,14-17
88CD1A7A-B558-47A4-B4E6-D179F80A9BB4,Toronto,ON,M1R,889,English,Female,55+
30190361-C3A4-4048-988F-F49B809269A2,Ottawa,ON,K1V,1119,English,Male,45-54
EB85AE82-6847-48DB-8B64-B870F416F077,Richmond Hill,ON,L4C,5629,English,Male,45-54
48167D29-4723-4A18-BDC0-CDD0BFC54327,Toronto,ON,M5A,1350,English,Female,25-34
D48B48A5-A26C-4DFF-9E6A-F1920782FDC7,Ancaster,ON,L9K,2234,English,Female,45-54
0454ECE1-57E2-417A-9A57-5D6590126FE9,My Brydges,ON,N0L,579,English,Female,18-24
46A0DDE8-F632-438D-AF86-C043FB09C419,Ottawa,ON,K1T,558,English,Female,55+
5A1EA5AA-5B4C-4DDA-AF94-BFEEA7719CBD,Ottawa,ON,K1N,2760,English,Male,55+
D956CCB6-5953-4145-B474-8DA75382DA9C,Ottawa,ON,K2C,719,English,Male,55+
8D64B0AB-A746-4BA3-807A-E0DAD76EE14E,Kingston,NS,B0P,1131,English,Male,14-17
4D6BBEF8-4254-4682-989D-756695708010,Toronto,ON,M4J,1415,English,Male,18-24
960F656D-EF16-4C43-84EC-F55BD43424FA,Victoria,BC,V9B,1246,English,Female,18-24
9D78B3BA-7FC7-4567-977A-AA25430F1BFC,Dartmouth,NS,B2W,610,English,Male,25-34
B96B4368-2B1E-4DD7-8A02-09144173E648,Surrey,BC,V3S,1120,English,Male,55+
818E008B-BBAB-4E1B-9299-653CDCEE788B,Bournemouth,ON,M5H,0,English,Female,25-34
AD4B95DE-F84B-4D26-99E7-3B37C5B0C742,Brampton,ON,L6Y,1647,English,Male,18-24
263F8FB4-15FD-49FD-810F-B8D46A740966,Brampton,ON,L6Y,331,English,Male,18-24
B3099A5E-E20B-4BEC-81CF-619F600AEFDC,Delta,BC,V4M,624,English,Female,25-34
60C79B65-24BB-40DB-837A-1C5312141619,Markham,ON,L3R,1365,English,Female,25-34
0AD9FE7A-E523-432E-8E74-97625FB1B6C7,Burnaby,BC,V3N,850,English,Male,25-34
C822975B-724A-4F39-8C0B-229CDC4D7311,Maple,ON,l6a,100,English,Male,45-54
56206AB7-3831-4F9C-97B9-EC49C07C754C,Windsor,ON,N9B,350,English,Female,18-24
6DCD4177-9B23-487F-AB15-9B8701972B24,Calgary,AB,T2Y,0,English,Male,14-17
8C64BA70-09B6-4FF3-B3E8-147D59A848A7,Chilliwack,BC,V2p,400,English,Male,35-44
50AC98D1-2973-41E7-B474-CFD93AE04314,Halifax,NS,B3P,250,English,Female,25-34
74851898-017E-4361-BA6F-298FC2E6CB27,Oshawa,ON,L1K,5221,English,Male,55+
8EDFD360-ECD3-4F3E-B17B-4FDFA11BC0EA,Falkland,BC,V0E,894,English,Male,14-17
B74AEB86-3D4D-4FA0-BDF5-85D206B75771,Edmonton,AB,T6J,0,English,Male,55+
F36B78D6-788B-4074-A0CC-8CC46DF49636,Edmonton,AB,T5M,1621,English,Female,18-24
7A7C25EC-D12E-40AA-A42B-DBB75744A0E3,Barrie,ON,L4N,0,English,Female,35-44
0C159BAE-2114-40F6-8E7F-81F1DC873084,Bowmanville,ON,L1c,806,English,Female,45-54
D24B7691-C063-447E-8F17-D9F288EA015D,North River,NS,B6L,300,English,Female,35-44
A9E1D045-1E57-44A4-9E32-B2DAC80DE2AA,Mira Gut,NS,B1K,7782,English,Male,45-54
1A3A7C06-9D09-4C49-AC3C-6FDF25B4FDE9,Ottawa,ON,K1J,2028,English,Male,18-24
8CEDDED6-F5BB-4479-B911-BB0D541C04B4,Calgary,AB,T3G,0,English,Male,45-54
B05F4968-4EFF-4767-A9E6-65062849B2DE,Scarborough,ON,m1t,500,English,Female,25-34
E059E0A6-06E7-4EC1-9475-C935FBD128C5,Waterloo,ON,N2T,0,English,Male,35-44
B6FECEE3-492B-4369-B343-8154E3A35654,Smb,NL,A0B,584,English,Female,55+
567BD6C2-DE5E-4011-99A7-C79641FB6BC3,Wolfville,NS,B4P,3166,English,Female,35-44
6EF90527-8530-41C0-A290-4F546C93ABA1,Moncton,NB,E1C,1270,English,Male,25-34
15D1B483-BD1C-42C6-AB39-42151F3856C9,Cbs,NL,A1X,1103,English,Male,18-24
5296BF95-B8DF-4B9A-A304-24A47F4A2229,Winnipeg,MB,r2c,600,English,Prefer not to answer,18-24
3F6A3491-FE0D-41C8-AF39-4D470B8B633B,Vancouver,BC,V6Z,2499,English,Female,25-34
A9BDAE9C-5969-419A-A576-494C20008A9C,Millbrook,ON,L0A,805,English,Male,25-34
2A9BD2A5-7EDF-4ABD-847B-BE5507C9DF42,Brampton,ON,L6S,9331,English,Male,35-44
336353DB-42C1-4E00-8DAF-4A315756459A,Millbrook,NS,B6L,989,English,Female,35-44
E00CE353-2F99-4110-88D9-24D6913E7DEA,St Albert,AB,T8N,600,English,Male,25-34
8F15675D-F701-4574-B64F-33730DDA0A6B,Markham,ON,L3T,0,English,Male,25-34
6CB82337-FE2D-4B58-8DCB-88DDCFA9A6E1,Scarborogh,ON,M1G,0,English,Male,35-44
82099382-643D-4D41-87F1-C4B1090ECC73,Etobicoke,ON,M9c,551,English,Female,45-54
90E0090A-CFBE-4DA6-A8DE-C424343823F2,Toronto,ON,M3N,0,English,Male,45-54
E33FA6C2-8507-4CEB-88E1-A803065F772D,Regina,SK,S4V,1500,English,Male,18-24
55B0D6B3-57D5-4632-800D-B2EA9CC03A9A,Sherwood Park,AB,T8H,0,English,Female,18-24
3DA793CE-C10E-4708-A0C3-9850D8E49DC8,Wilsonville,ON,N0E,8662,English,Male,45-54
6409CA7C-2CFD-4310-85B0-61E8CB8B038F,Brampton,ON,L6X,5849,English,Female,35-44
37A785FE-ADBE-4E00-9F35-89AD1E229382,Cantley,QC,J8V,350,French,Male,45-54
D5A83B97-96B6-4A8E-95A7-A05FC9266E38,Sydney,NS,B1P,24953,English,Male,35-44
42DB489C-A90A-4873-B3FE-97115E763F2E,Hamilton,ON,L9A,506,English,Female,18-24
4D6F893D-C8B3-4DCB-AE1A-4353A75827BC,Milton,ON,L9T,1618,English,Female,35-44
239C5300-E8F8-4B44-AD8D-1169DD62B242,North York,ON,M3H,851,English,Male,35-44
6CCE718A-C112-45FC-BC45-9CB2B94A5B08,Mississauga,ON,L5W,825,English,Female,14-17
93E97225-E816-43BE-8B83-A0321CC9C5E2,Abbotsford,BC,V2S,0,English,Female,25-34
A025B33E-3AAA-4704-BEFF-C7F0D0E5F5C6,Calgary,AB,T2Y,19,English,Female,35-44
71C4EE34-C915-4188-B53D-C0B74358B27C,Stratford,ON,N5A,3043,English,Female,35-44
17E2CC8E-E415-4EF8-880A-378AEA3FCC7F,Mount Pearl,NL,A1N,1701,English,Male,55+
171777CF-AC86-4156-BB21-AC422B07E18F,Victoria,BC,V8V,2294,English,Female,18-24
92E515A1-1C05-4A04-A42E-8417AA1B4565,Welland,ON,L3B,973,English,Female,18-24
D47BC567-BC66-4EA6-AD86-0D58361E3292,Saintjeansurric,QC,J2W,850,English,Female,25-34
D96D23D2-7980-4498-B2FA-1418BB522F8B,Kakabeka Falls,ON,P0T,1452,English,Female,14-17
55A6A73F-6D32-45E0-9961-C72985AA2551,Whitby,ON,L1N,3106,English,Male,18-24
2A368B4E-D539-44CE-83EB-465B15B11209,Edmonton,AB,T5K,267,English,Male,18-24
FE6597E3-E6E7-4DDD-BBE2-3348BB6BAD98,Ajax,ON,L1S,1256,English,Female,18-24
960DA971-6227-4BEA-A1E2-1A5B4D80F1DF,Toronto,ON,M8V,1625,English,Female,25-34
07CA01DC-6B08-438B-8C37-8D1ECFD7F188,Toronto,ON,M6P,2195,English,Female,25-34
C07DDCDB-B1F2-4391-863D-DCBD97EE9BD6,Cochrane,AB,T4C,2307,English,Male,35-44
7926AB8F-87E0-47EE-A4E3-4791B3BC7269,Stouffville,ON,L4A,0,English,Male,14-17
EF8A339F-3032-4723-83A4-C20DDA302396,Winnipeg,MB,R2Y,839,English,Prefer not to answer,55+
5B86591C-0321-462F-BF84-0A28488548EF,Springdale,NL,A0J,810,English,Female,45-54
891B350C-F2A3-482D-88B9-688A3C7065B2,Edmonton,AB,T5G,916,English,Male,25-34
79E58710-C0EC-4F82-AD98-C983E90CB41D,King,ON,L7B,71,English,Female,55+
35AE0BB9-C6AD-4FC7-B794-3EB81219A9C4,Windsor,NS,B0N,6,English,Female,25-34
FEB4E550-8571-4532-B412-5EBC227BC030,Lachine,QC,H8T,1789,French,Male,18-24
735FEF23-963E-4018-899F-C037EF274894,Leduc County,AB,T0B,0,English,Female,18-24
4366A17B-8CED-425C-B0E9-5575A69FF5BE,Pefferlaw,ON,L0E,737,English,Male,14-17
78D6665C-B0C9-4EBE-9789-2877EE8837AD,St Johns,NL,A1B,6749,English,Male,45-54
78C059F8-6F8F-47F2-BDA4-007E57AC28E5,Bradford,ON,L3Z,185,English,Female,55+
AD3DF51F-F0C2-4B97-B0B0-61A88030E39B,Olds,AB,T4H,2187,English,Female,35-44
210CEEFB-9AFD-4A6C-BBBF-EC7DD970B645,Toronto,ON,M8V,5344,English,Prefer not to answer,45-54
045C603B-1274-41C0-86CD-35E73B92DF36,Edmonton,AB,T5K,0,English,Female,25-34
DF2D1569-1BD6-474C-8F2B-AE89C30C9FE2,Ottawa,ON,K1J,120,English,Female,55+
2D9A32B6-09F2-40DC-A1FE-11031F74C1BB,Toronto,ON,M5B,912,English,Male,18-24
AA7E1D1A-2479-4D4D-8562-9F4FFC85ADA6,New Westminster,BC,V3M,350,English,Female,35-44
55379AD2-1464-4C35-B361-6D25E0C93033,New Westminster,BC,V3L,0,English,Female,25-34
4EFC8120-10D5-4BF5-BEF6-E38555C50635,Calgary,AB,T3H,1468,English,Male,55+
B23582A9-9CB7-4227-8F0A-3DD85D7B980D,Victoria,BC,V9B,0,English,Female,18-24
DAD1C788-F00B-4A1A-8674-2E35428938A0,Waterdown,ON,L0R,266,English,Male,55+
B69D7053-5865-451B-8C51-5E1E1704AC05,Neustadt,ON,N0G,2043,English,Female,45-54
4D51AFCC-B795-4002-98E9-581690183085,Kelowna,BC,V1V,252,English,Prefer not to answer,35-44
752CAB3E-35C6-46C3-9DC2-35E53E3DE1AD,Toronto,ON,M5T,0,English,Female,45-54
C9F2866A-3910-407A-9969-1E5494BAAEAA,Mississauga,ON,L5L,360,English,Male,55+
BA0099EE-97A0-4C74-9014-F8A53968444A,0,ON,m1m,0,English,Male,55+
5575FD17-D331-4E49-A9C1-645B305EDF3C,Winnipeg,MB,R2N,890,English,Female,55+
9485DD44-1B73-4621-B88A-EB6909C95936,Surrey,BC,v3r,1075,English,Male,45-54
CF478190-CBE1-40BA-A426-66C0CDD5EAB6,Kitchener,ON,N2N,1368,English,Female,18-24
C607CB34-6187-4C64-B1E1-F2A26025D98E,Bay Roberts,NL,A0A,4886,English,Female,35-44
8BA2DD25-99E9-44CE-92B8-775C57DD171A,North York,ON,M3J,1338,English,Male,18-24
C23F056D-AB61-4154-BFB9-62E27F45FE05,London,ON,N5V,7289,English,Female,35-44
90F627B3-4C7C-46D4-A6EB-573ED28D3BF2,Etobicoke,ON,M9B,31,English,Male,18-24
DFAEAB81-F60A-4923-8232-5BFC53A1DF11,Regina,SK,S4P,10582,English,Female,55+
5A443DBC-BF65-4F0A-9BC2-B8A0102B3B1A,Ancaster,ON,l9g,952,English,Male,18-24
5BED072C-ECB7-4673-A850-52B6F07EBA25,Sidney,BC,V8L,1255,English,Female,14-17
4D21B94E-7496-4DCD-B26A-CF2E21F77735,Grand Fallswindsor,NL,A2B,430,English,Male,18-24
CD618A70-2FEF-4FE8-8684-240450104840,St Johns,NL,a1b,0,English,Male,35-44
2ABA9CEE-C4D9-4137-ADA3-BEB7490E7BFE,Toronto,ON,M6M,0,English,Male,18-24
C7310983-9D15-4281-91D6-8E24A0295EFF,Anjou,QC,H1K,0,English,Male,25-34
FF37DB25-8E42-453E-8134-24F252DA7EA6,Conception Bay South,NL,A1X,874,English,Female,25-34
9BC482B1-77F1-4E8A-9943-E60DDFCD58B1,Edmonton,AB,T5J,370,English,Male,25-34
5793A89D-4A05-4D84-BED4-2E67DEF1B654,Oakville,ON,L6M,292,English,Male,55+
22E09B42-A983-4875-956E-A901C894BDBE,Kitchener,ON,N2K,0,English,Male,25-34
EB2CB47F-A89E-4B22-A81B-BF97E493903D,Orléans,ON,K4A,979,English,Female,45-54
74DCCA10-78CA-4AFA-9C48-922F4F490FB1,Oakville,ON,L6L,1927,English,Female,18-24
8548FC06-4DB5-4D03-B3C9-BB4A05C3553A,Mings Bight,NL,A0K,2405,English,Male,45-54
CFD47E37-1FB1-4C99-A6FA-188B85BCF384,Hanmer,ON,P3P,550,English,Female,25-34
9B034DD7-377B-40BA-823F-656F9B8B3097,Edmonton,AB,T5W,250,English,Male,25-34
700FDBAF-D054-4463-975A-73535FC594F2,St John,NB,E2H,0,English,Female,35-44
CCA01974-1767-4DCD-A606-5893988AB380,Scarborough,ON,M1H,5812,English,Male,25-34
652317D7-103D-4FC1-90DD-0B9173270DE3,Oakville,ON,L6M,9388,English,Female,18-24
C9085D73-5026-4EAD-A2D2-7CF3407DA535,Regina,SK,S4X,0,English,Female,35-44
4362ED81-4A4A-4663-ACAD-9F2A6E0F92FA,Waterloo,ON,N2K,0,English,Male,45-54
3A2F1E64-3CC8-43FD-B0DF-9237EC20FBD7,Lorette,MB,R0A,14420,English,Male,18-24
AFB401EC-D21C-4641-948A-DE6A85010173,Toronto,ON,M5G,0,English,Male,18-24
340449DF-9219-4722-AA62-9CA37AADE821,Richmond Hill,ON,L4E,471,English,Male,45-54
6C7A1111-1CB9-4304-8086-91502D8D6237,Cochrane,AB,T4C,11748,English,Female,25-34
B49B085A-520F-4F95-8682-54F718C1BFED,Brampton,ON,L6R,385,English,Male,18-24
F91E7E9A-7F30-4E3A-9450-C402ED36CB85,Edmonton,AB,T6L,2403,English,Female,35-44
A236E588-15BA-4C2F-A26E-0A4BC2BD778F,Campbellville,ON,L0P,549,English,Female,55+
38FED813-795A-4C57-BB72-B0B6D550DDD1,Vancouver,BC,V6G,0,English,Female,25-34
0FB6B840-3DED-45D5-8332-A4775700EA03,Brossard,QC,J4Y,660,English,Female,35-44
95C16A56-EB15-472C-A55C-50AEFCF57B7F,Brantford,ON,N3T,250,English,Female,55+
A86AD53B-4239-4FF1-85A7-90697A3A8A6B,Quebec,QC,G1H,502,English,Male,35-44
CAB2984F-6E1F-498C-BEA5-00D1B0473DF7,Scarborough,ON,M1L,82,English,Female,18-24
04916958-C867-4AC0-B3E4-6156141ABAA1,Calgary,AB,T3J,100,English,Female,35-44
02E1A318-37F7-47CD-BA21-F725C4DA6852,Quesnel,BC,V2J,0,English,Male,55+
AA429C49-984C-4763-93E3-7AC49A96B37C,Calgary,AB,T2A,0,English,Male,35-44
12312F47-9C4A-4FB1-94E9-84363ECA2687,Brampton,ON,L6Z,1325,English,Male,18-24
C8C9F792-5A88-4D94-A125-F07DCE225C3B,Brampton,ON,L6Y,1143,English,Male,18-24
1F6D4C1C-252B-48E7-9BE6-4EBC4C13AC61,Burnaby,BC,V5G,1875,English,Female,25-34
F7008A59-04A4-411C-89CD-B784E2EEAF62,Calgary,AB,T3K,1316,English,Male,18-24
44122B7F-F2AF-4C2B-B09A-53E01FC5898F,Toronto,ON,M8V,202,English,Male,25-34
ECFFE5E3-F075-4BF0-9654-7E5790D3F757,Regina,SK,S4S,0,English,Female,25-34
2203A420-56D2-4606-B942-D76FB6524CFD,Montreal,QC,H2S,11070,French,Female,25-34
96F9F675-22CD-4CC4-BD0E-E5158AAE5C76,Winnipeg,MB,R3B,6244,English,Male,25-34
CEA652BE-54D0-493D-9A2F-D13A92E8D240,Tillsonburg,ON,N4G,250,English,Female,18-24
A0862505-A8FC-4D85-8FE6-B2364C16DB32,Vancouver,BC,V6b,534,English,Male,25-34
479E0136-CC76-4C5C-A5E7-2B4542EE4818,Oshawa,ON,L1K,772,English,Female,25-34
D94DD67A-7F0E-4CC4-AEAE-38FEC7EFD24B,Westlock,AB,T7P,0,English,Male,35-44
DBF24C28-5044-4914-8A4A-AEBA5270D2E6,Scarborough,ON,M1V,4754,English,Female,18-24
5EACF3FF-55F5-45A9-A06B-60D42843A956,Laval,QC,H7P,2,English,Female,18-24
8F0EF800-A83A-4476-99F1-0ED9E00E3FD1,Gatineau,QC,J9H,774,French,Male,18-24
3B44667E-43F0-44CE-AC4C-E0BD581F2CC6,Edmonton,AB,T6T,0,English,Female,25-34
5557D775-989D-4151-92D0-0D6AFE57C32C,Langegardien,QC,J8L,712,English,Female,18-24
214F9040-2D1D-49B8-846E-C59422ACCF91,Parksville,BC,V9P,250,English,Female,45-54
92D634DC-6D95-4F4F-A215-2E43661801FA,Windsor,ON,N9G,1882,English,Female,55+
F45CB2E3-4987-408E-8268-5DEDDC67A543,London,ON,N5W,1312,English,Female,25-34
5738B411-569C-41B6-80D1-A1FC74434639,Thorndale,ON,N0m,3962,English,Male,14-17
520F98C9-C780-46E2-8D38-8B2FF0A1F89E,Brampton,ON,L6R,1802,English,Female,18-24
D42A1072-791A-4BEC-BFAC-A5DFF015AF1C,Montreal,QC,H3T,12192,French,Male,25-34
5B20E0CB-68B8-4995-A51B-BBC932FACBE6,Montreal,QC,H3T,6685,French,Female,25-34
8F9C7A6C-F5D7-4BDD-9B53-F52086C62A56,Abbotsford,BC,V2S,67,English,Male,18-24
C4AB9C2E-5212-4CAA-93FA-1AB37427A05A,Mckerrow,ON,P0P,0,English,Female,25-34
CAB631D4-ABBE-427F-A8C4-28C4957D898E,San Cristóbal,AB,T0A,0,English,Male,25-34
2F5E7953-4DF5-49AF-9BDE-8AF41BCBE18F,Burlington,ON,L7M,0,English,Male,18-24
6C54F3B3-E2D1-4250-935E-7B52797A158C,Ajax,ON,L1T,540,English,Female,18-24
6C71B5B0-8067-4C3E-A7FA-7A1E0615D7E3,Nepean,ON,K1Z,0,English,Male,25-34
A2AB1B4D-9C2A-4FDA-B730-7A3089B8305F,Tangier,NS,B0J,1365,English,Female,35-44
B665A0EE-48BE-4C76-B526-7C414424B048,Exeter,ON,N0M,1491,English,Male,35-44
6F0D2F2C-310E-46A6-A0E8-09106BC131CB,Edmonton,AB,T6T,3217,English,Male,18-24
5306108C-B946-4436-B799-D82C2E03219B,Mississauga,ON,L5A,400,English,Male,14-17
8190413B-0F3D-49D7-BD2E-3D912FFD851B,Levis,QC,G6K,950,French,Male,18-24
21BB1968-4044-43C9-9653-E0DB9A220ABA,Chipman,AB,T0B,0,English,Female,55+
19910A09-297B-4F97-A10F-A6452A69CE16,Saintjeansurrichelieu,QC,J2W,795,French,Male,18-24
EE5E7C53-A639-4566-8883-361CAACD1B2B,Lasalle,QC,h8r,300,French,Female,45-54
BEE94189-CDE6-469C-937A-554B8EB4CFDE,Fredericton,NB,E3A,100,English,Female,45-54
B6A0E8AF-342B-4EC5-8EBE-F2E5EEF5CA23,Scarborough,ON,M1B,1201,English,Female,35-44
1A779F74-5B46-4C18-BD28-EA8DFA3C99DE,Sainthyacinthe,QC,J2S,0,English,Male,25-34
29803E97-091C-440C-99D0-92633D49D1C5,Burton,NB,E2V,1945,English,Male,25-34
236EC210-9CF2-4E5C-9E05-49DA2F865F3A,Hamilton,ON,L9C,14817,English,Male,18-24
708D2F24-5355-4F37-A37B-D1D9A676DBF9,St Johns,NL,A1A,4,English,Male,35-44
11E63636-1659-4133-8866-EDE4E090FDCF,Strathmore,AB,T1P,1785,English,Female,25-34
1472907E-15F1-495A-8111-D2E9365FF0EC,Thornhill,ON,L3T,1165,English,Female,14-17
429EF420-60E0-4DA3-B53B-02A504753CFE,London,ON,N6G,500,English,Female,18-24
0CBCA01A-7F63-422C-8153-2D669BF95354,Vancouver,BC,V6T,922,English,Male,18-24
3A7688FE-1C26-4AA9-B420-52704B904A6F,Oro Medonte,ON,L0L,572,English,Male,45-54
AD82E183-79E3-4C95-8DD8-F45ACC5B9D16,Brampton,ON,l6y,0,English,Male,25-34
E87F8792-8BCD-48DE-897C-DEEDFCE5139E,Toronto,ON,M6A,0,English,Male,25-34
22911250-031A-407C-8128-D0C4F1DE3BEB,Brock,SK,S4P,0,English,Male,45-54
124CDC86-EDE4-4E89-A821-0E1B769AF0FA,Halifax,NS,B3M,237,English,Male,25-34
90C128B1-6C6A-4F96-BBC7-C9EAB6C1FD66,Ottawa,ON,K1R,5638,English,Male,25-34
D18552E7-B2C9-4F28-8DEA-4C262F99D7C0,Brampton,ON,L6Y,745,English,Male,25-34
D5E82B64-34C4-4AA9-A267-C2714BB20BD6,Saintours,QC,J0G,0,French,Female,25-34
82ED78CE-3F98-4142-9EC2-73CA12A89CF5,St Johns,NL,A1E,656,English,Male,35-44
AAA92929-6777-47E3-B7AA-81FEC0FB22CC,Calgary,AB,T2Z,15,English,Female,35-44
0DDD825B-2612-4796-98AF-FFA05292732B,Dublin,ON,N0K,997,English,Female,18-24
E96BB9E1-C805-4000-A4DA-5579D31284BE,Quebec,QC,G2L,885,English,Male,55+
FE236D11-8FC9-4A85-B2A9-CD8B2C34F8A8,Edmonton,AB,T6R,1184,English,Female,25-34
41FAF94D-2389-4F6D-9771-9ABC7DE857BE,Etobicoke,ON,M9W,2618,English,Male,25-34
17740723-7973-4609-88C8-DA199307BC63,Waco,ON,M8Y,0,English,Female,25-34
A5D520C0-B4A3-4799-BBCC-31E8926EB44B,Montréal,QC,H2L,0,French,Female,18-24
BE254935-2C60-4034-A109-5C543C3D697C,Scarborough,ON,M1P,0,English,Female,25-34
271E32D1-F567-44D5-9EB9-47307C7A3A6E,Kamloops,BC,V2C,4186,English,Male,25-34
58A629AC-59E1-4577-9BB2-0957C13B0162,Fredericton,NB,E3B,0,English,Male,18-24
BCF3A42D-8B31-403C-BEC5-63DADBBA2054,Scarborough,ON,M1S,914,English,Male,25-34
C4ABABA2-5E8C-4837-B7E0-AB8181462608,Maple Ridge,BC,V2W,2741,English,Female,55+
84DD9E92-E1FC-4B1D-BC5D-F36E0EB9404F,Thornhill,ON,L4J,1346,English,Female,14-17
C1B33FE0-3BAA-4A34-B07F-186944FAA522,Brampton,ON,L6Y,752,English,Female,25-34
2771A634-80AE-40F4-9D01-23326BB35011,Calgary,AB,T2X,1006,English,Male,18-24
F34CB699-2926-4731-AFD4-BCD386853350,Port Perry,ON,L9L,1580,English,Male,55+
3CA5D466-B870-4A9E-9562-A406C3E212A0,Edmonton,AB,t5h,0,English,Male,45-54
097CFC72-61E7-40A2-A320-CD8A7DAA1701,Wedgeport,NS,B0W,1100,English,Female,55+
D0DA983D-C582-4DBB-83EA-AD8CA6FD89C0,Ottawa,ON,K1S,1275,English,Female,18-24
B0158CE6-E665-4E71-9245-A68D37471E5B,Stoney Creek,ON,L8E,389,English,Female,18-24
B99EAE43-02C9-4A29-A352-2E5354E8DA69,Holden,AB,T0B,6186,English,Male,25-34
519A7455-B63F-4F86-9441-DC477BD54C39,Stjeansurrichelieu,QC,J2W,1150,French,Male,25-34
19029C2A-24E5-4810-90A3-08829C41F1A8,Victoria,BC,V8S,1270,English,Female,55+
B5E41CCF-849E-4398-AE4A-949B0006CA39,Toronto,ON,M3N,749,English,Female,14-17
8306AAA5-A077-48AC-ADF2-F3C493D9CD5A,Toronto,ON,M4G,350,English,Female,45-54
22C85226-3788-42D9-913D-7B6A2546F4D4,Toronto,ON,M6P,613,English,Female,18-24
09FFC85C-612A-4BC3-8D81-5ADC3DFF094C,Whitby,ON,L1M,6747,English,Male,45-54
22344BC1-6839-4624-8730-6FCE1B45A10A,Collingwood,ON,L9Y,4022,English,Male,45-54
ADA59EAE-15C1-4FE8-8784-06E702D002C7,Red Rock,ON,P0T,798,English,Female,45-54
42B2C013-60A7-41D3-8694-B5BEE87C2CD5,Sebringville,ON,N0K,1831,English,Male,45-54
90243227-7E96-419A-ACF8-5411A628FBEB,Scarborough,ON,M1K,1604,English,Male,25-34
A4F0AE25-47D0-47BA-A5F7-80765FAB7605,Richmond Hill,ON,L4e,300,English,Male,45-54
8FAAF2F6-493F-451C-9D4D-B6C96ED0BC82,Richmond,BC,V6X,710,English,Male,18-24
